,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica,Siruta,Judet,Populatie
2575,Fantana Mare,9011108.0,2266759.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,151488,sv,2609
2576,Oras Isaccea,86853.0,0.0,3116553.0,0.0,0.0,1828112.0,0.0,0.0,0.0,159687,tl,5321
2577,Balacita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110535,mh,2760
2578,Cotusca,1869179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36809,bt,4932
2579,Beceni,2972252.0,0.0,76648.0,0.0,0.0,0.0,0.0,0.0,0.0,45003,bz,4432
2580,Cosna,0.0,0.0,2676661.0,0.0,0.0,0.0,0.0,0.0,0.0,151497,sv,1502
2581,Crevedia Mare,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102348,gr,4874
2582,Capu Campului,0.0,0.0,335068.0,0.0,0.0,0.0,0.0,0.0,0.0,151503,sv,2489
2583,Perieti,273175.0,0.0,2860625.0,0.0,0.0,0.0,0.0,348690.0,0.0,94161,il,3739
2584,Perieti,273175.0,0.0,2860625.0,0.0,0.0,0.0,0.0,348690.0,0.0,128052,ot,2050
2585,Perieti,0.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94161,il,3739
2586,Perieti,0.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128052,ot,2050
2587,Sicula,10357.0,0.0,28898513.0,0.0,0.0,0.0,0.0,0.0,0.0,12242,ar,4277
2588,Marga,0.0,0.0,559814.0,0.0,0.0,0.0,0.0,0.0,0.0,53210,cs,1095
2589,Salcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113493,mh,2801
2590,Salcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135128,ph,1043
2591,Salcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153936,tr,2669
2592,Salcia,0.0,128358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113493,mh,2801
2593,Salcia,0.0,128358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135128,ph,1043
2594,Salcia,0.0,128358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153936,tr,2669
2595,Salcia,0.0,0.0,67069.0,0.0,0.0,0.0,0.0,0.0,0.0,113493,mh,2801
2596,Salcia,0.0,0.0,67069.0,0.0,0.0,0.0,0.0,0.0,0.0,135128,ph,1043
2597,Salcia,0.0,0.0,67069.0,0.0,0.0,0.0,0.0,0.0,0.0,153936,tr,2669
2598,Hantesti,0.0,0.0,73018.0,0.0,0.0,0.0,0.0,0.0,0.0,151512,sv,3967
2599,Pasareni,131116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118753,ms,1787
2600,Simonesti,0.0,0.0,2096787.0,0.0,0.0,0.0,0.0,0.0,0.0,85984,hr,3942
2601,Burla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151521,sv,2359
2602,Oras Calimanesti,223437.0,0.0,9274841.0,0.0,0.0,33044.0,0.0,58205.0,0.0,167909,vl,8857
2603,Salciile,37467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426608.0,135146,ph,1844
2604,Balaceana,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151530,sv,1542
2605,Bacles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110571,mh,1889
2606,Vulcana-Bai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305522.0,0.0,69615,db,3038
2607,Oras Macin,4871015.0,81213053.0,853348.0,0.0,0.0,0.0,1979927.0,0.0,1760680.0,159730,tl,11100
2608,Municipiul Targu Jiu,123700282.0,19196130.0,27544421.0,44950.0,0.0,26258515.0,1647415.0,11481153.0,2566967139.0,77812,gj,96887
2609,Ciumeghiu,45396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28665,bh,4595
2610,Maureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53247,cs,2942
2611,Hartop,0.0,24385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151549,sv,2609
2612,Silindia,0.0,0.0,152937.0,0.0,0.0,0.0,0.0,0.0,0.0,12288,ar,875
2613,Falcoiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126978,ot,3823
2614,Voitinel,0.0,10892.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,151558,sv,4927
2615,Calnic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106,ab,1880
2616,Calnic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79736,gj,2218
2617,Calnic,6346985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106,ab,1880
2618,Calnic,6346985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79736,gj,2218
2619,Ciprian Porumbescu,0.0,0.0,40991.0,0.0,0.0,0.0,0.0,0.0,0.0,151567,sv,2168
2620,Perisoru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94223,cl,5300
2621,Petelea,0.0,10430.0,663061.0,0.0,0.0,0.0,0.0,8162492.0,0.0,118799,ms,3041
2622,Curcani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102419,cl,5468
2623,Fitionesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176150,vn,2711
2624,Oras Sulina,1540616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159767,tl,4106
2625,Mehadia,738379.0,0.0,8146333.0,0.0,0.0,0.0,0.0,0.0,0.0,53274,cs,4139
2626,Berchisesti,53841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151576,sv,2951
2627,Poieni-Solca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151585,sv,2132
2628,Campani,10806504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28709,bh,2410
2629,Pogaceaua,874528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118824,ms,2024
2630,Farcasele,1371300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127019,ot,4826
2631,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36907,bt,4948
2632,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96637,is,4084
2633,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114355,ms,6332
2634,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36907,bt,4948
2635,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96637,is,4084
2636,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114355,ms,6332
2637,Cristesti,2977238.0,121060.0,1453149.0,0.0,0.0,0.0,0.0,254472.0,0.0,36907,bt,4948
2638,Cristesti,2977238.0,121060.0,1453149.0,0.0,0.0,0.0,0.0,254472.0,0.0,96637,is,4084
2639,Cristesti,2977238.0,121060.0,1453149.0,0.0,0.0,0.0,0.0,254472.0,0.0,114355,ms,6332
2640,Baia,1154578.0,0.0,10178.0,250806.0,0.0,0.0,0.0,0.0,133668.0,146904,sv,7485
2641,Baia,1154578.0,0.0,10178.0,250806.0,0.0,0.0,0.0,0.0,133668.0,159785,tl,4571
2642,Baia,50013.0,0.0,4299185.0,0.0,0.0,0.0,0.0,0.0,0.0,146904,sv,7485
2643,Baia,50013.0,0.0,4299185.0,0.0,0.0,0.0,0.0,0.0,0.0,159785,tl,4571
2644,Berca,7786878.0,439811.0,9900.0,0.0,913070.0,0.0,0.0,0.0,0.0,45101,bz,8756
2645,Cricau,0.0,45000.0,0.0,4503200.0,0.0,0.0,0.0,2343330.0,0.0,4142,ab,2112
2646,Daia,0.0,129593.0,81882.0,0.0,0.0,0.0,0.0,0.0,0.0,102446,gr,2587
2647,Municipiul Dragasani,8978160.0,24239138.0,7355.0,8537247.0,0.0,178028405.0,485984.0,5378496.0,0.0,167981,vl,20986
2648,Simand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40010.0,0.0,12340,ar,4433
2649,Secaria,482033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135226,ph,1224
2650,Reviga,29085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94269,il,2826
2651,Dascalu,226598.0,0.0,12079851.0,0.0,0.0,0.0,0.0,0.0,0.0,102473,if,2881
2652,Sangeru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135244,ph,5543
2653,Mehadica,0.0,0.0,144929.0,0.0,0.0,0.0,0.0,0.0,0.0,53327,cs,696
2654,Siria,259463.0,0.0,0.0,0.0,0.0,0.0,4245452.0,0.0,0.0,12368,ar,9083
2655,Municipiul Onesti,162335867.0,19635987.0,133181164.0,225231230.0,0.0,2828377.0,1504188.0,10746397.0,19402292.0,20563,bc,52639
2656,Garoafa,66889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176212,vn,4778
2657,Cristinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36952,bt,3947
2658,Municipiul Sibiu,736125407.0,822906637.0,50641729.0,17272860.0,5050170.0,3914733083.0,429209310.0,15486799.0,58105549.0,143450,sb,169880
2659,Ganeasa,101331.0,0.0,3700.0,0.0,0.0,0.0,0.0,72063.0,0.0,103130,if,5136
2660,Ganeasa,101331.0,0.0,3700.0,0.0,0.0,0.0,0.0,72063.0,0.0,127064,ot,3590
2661,Ganeasa,20673493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103130,if,5136
2662,Ganeasa,20673493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127064,ot,3590
2663,Cociuba Mare,33317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28763,bh,2929
2664,Craciunelu De Jos,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4188,ab,2148
2665,Naidas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53345,cs,1083
2666,Balvanesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110688,mh,913
2667,Beidaud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159847,tl,1656
2668,Roseti,9675143.0,52832.0,19740.0,0.0,0.0,0.0,0.0,0.0,3672341.0,94312,cl,6482
2669,Oras Horezu,18136379.0,0.0,1486371.0,1150152.0,0.0,0.0,0.0,746844.0,0.0,168041,vl,7021
2670,Sistarovat,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12402,ar,319
2671,Tulghes,0.0,0.0,9203067.0,0.0,0.0,0.0,0.0,0.0,0.0,86133,hr,3229
2672,Obreja,5533118.0,0.0,103861.0,0.0,0.0,0.0,0.0,0.0,0.0,53372,cs,3434
2673,Darasti-Ilfov,0.0,0.0,258422.0,0.0,0.0,0.0,0.0,872539.0,0.0,102525,if,2659
2674,Cristian,4014576.0,22311.0,6783965.0,0.0,0.0,9737177.0,0.0,7103.0,0.0,40900,bv,5015
2675,Cristian,4014576.0,22311.0,6783965.0,0.0,0.0,9737177.0,0.0,7103.0,0.0,143487,sb,4193
2676,Cristian,352481.0,290093.0,43520188.0,201686.0,0.0,1762922676.0,0.0,855661.0,0.0,40900,bv,5015
2677,Cristian,352481.0,290093.0,43520188.0,201686.0,0.0,1762922676.0,0.0,855661.0,0.0,143487,sb,4193
2678,Gura Vaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20607,bc,5286
2679,Municipiul Turnu Magurele,10245616.0,89566097.0,319654.0,132919718.0,0.0,0.0,3000.0,880842.0,1395731.0,151683,tr,30014
2680,C.a. Rosetti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45815,bz,3667
2681,C.a. Rosetti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159883,tl,866
2682,C.a. Rosetti,229831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45815,bz,3667
2683,C.a. Rosetti,229831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159883,tl,866
2684,Poplaca,22602087.0,1428.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,143502,sb,1815
2685,1 Decembrie,34954343.0,2166143.0,20042512.0,0.0,0.0,0.0,0.0,4695546.0,0.0,102543,if,8016
2686,Daia Romana,751670.0,3031959.0,0.0,0.0,0.0,196840.0,0.0,0.0,0.0,4240,ab,3150
2687,Copacel,2517373.0,0.0,62600.0,0.0,0.0,0.0,0.0,47263.0,0.0,28816,bh,2162
2688,Starchiojd,22372787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135315,ph,3815
2689,Rastolita,0.0,0.0,864617.0,0.0,0.0,0.0,0.0,0.0,0.0,118931,ms,1846
2690,Dersca,156576.0,0.0,156072.0,0.0,0.0,0.0,0.0,0.0,0.0,37011,bt,3231
2691,Breznita-Motru,129987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110740,mh,1436
2692,Giuvarasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127126,ot,2295
2693,Ciuperceni,12453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79656,gj,1532
2694,Ciuperceni,12453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151709,tr,1550
2695,Ciuperceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79656,gj,1532
2696,Ciuperceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151709,tr,1550
2697,Rasinari,723964.0,1992339.0,1541058.0,0.0,0.0,0.0,0.0,0.0,0.0,143520,sb,5753
2698,Taut,0.0,0.0,210517.0,0.0,0.0,0.0,0.0,0.0,0.0,12457,ar,1665
2699,Saveni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53839.0,0.0,94376,il,3524
2700,Gostavatu,0.0,940102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127144,ot,2865
2701,Dostat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4268,ab,999
2702,Tusnad,37154570.0,0.0,1240941.0,0.0,0.0,0.0,0.0,0.0,0.0,86188,hr,2216
2703,Gugesti,155072.0,1253665.0,2962385.0,0.0,0.0,0.0,0.0,0.0,0.0,176301,vn,6733
2704,Paltinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38492,bt,3058
2705,Paltinis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53425,cs,2453
2706,Paltinis,1806287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38492,bt,3058
2707,Paltinis,1806287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53425,cs,2453
2708,Cumpana,8374726.0,0.0,140884.0,0.0,0.0,0.0,0.0,4366601.0,0.0,61620,ct,14219
2709,Islaz,0.0,0.0,84580.0,0.0,0.0,0.0,0.0,0.0,0.0,151736,tr,5296
2710,Bisoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45245,bz,2769
2711,Oras Ocnele Mari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168130,vl,3498
2712,Dangeni,0.0,0.0,17145.0,0.0,0.0,0.0,0.0,0.0,0.0,37057,bt,3039
2713,Dragutesti,10802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78016,gj,4996
2714,Selimbar,15410260.0,6629749.0,8594063.0,159635323.0,0.0,7951557.0,19789388.0,5516803.0,246452.0,143557,sb,9253
2715,Carcaliu,1625064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159945,tl,3017
2716,Dragomiresti-Vale,166272292.0,96133.0,1712819.0,0.0,0.0,5355805.0,0.0,0.0,0.0,102605,if,4889
2717,Farau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302,ab,1623
2718,Ulies,0.0,0.0,629874.0,0.0,0.0,0.0,0.0,230330.0,0.0,86222,hr,1178
2719,Gura Calitei,0.0,0.0,828899.0,0.0,0.0,0.0,0.0,72450.0,0.0,176338,vn,2724
2720,Lita,156114.0,0.0,29153.0,0.0,0.0,0.0,0.0,0.0,0.0,151763,tr,2613
2721,Raciu,253.0,0.0,0.0,0.0,0.0,255229.0,0.0,0.0,0.0,118995,ms,3652
2722,Raciu,253.0,0.0,0.0,0.0,0.0,255229.0,0.0,0.0,0.0,179891,db,3273
2723,Raciu,94816.0,0.0,3851972.0,0.0,0.0,0.0,0.0,140.0,0.0,118995,ms,3652
2724,Raciu,94816.0,0.0,3851972.0,0.0,0.0,0.0,0.0,140.0,0.0,179891,db,3273
2725,Cristioru De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33500.0,0.0,28889,bh,1339
2726,Casimcea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98285.0,159963,tl,3014
2727,Tarnova,200106.0,0.0,0.0,89400.0,0.0,0.0,0.0,0.0,0.0,12509,ar,6203
2728,Tarnova,200106.0,0.0,0.0,89400.0,0.0,0.0,0.0,0.0,0.0,54350,cs,1670
2729,Tarnova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12509,ar,6203
2730,Tarnova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54350,cs,1670
2731,Breznita-Ocol,24552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110820,mh,4004
2732,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61675,ct,2490
2733,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96815,is,10513
2734,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163324,vs,2372
2735,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61675,ct,2490
2736,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96815,is,10513
2737,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163324,vs,2372
2738,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61675,ct,2490
2739,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96815,is,10513
2740,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163324,vs,2372
2741,Dobarceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37100,bt,2643
2742,Municipiul Alexandria,52675669.0,4344668.0,8610130.0,528653.0,0.0,304114054.0,203443.0,1677822.0,1162727.0,151790,tr,52135
2743,Surani,28527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135404,ph,1871
2744,Dragoesti,7620.0,0.0,65000.0,0.0,0.0,229541.0,0.0,0.0,0.0,102641,il,938
2745,Dragoesti,7620.0,0.0,65000.0,0.0,0.0,229541.0,0.0,0.0,0.0,169547,vl,2008
2746,Dragoesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102641,il,938
2747,Dragoesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169547,vl,2008
2748,Coronini,597007.0,0.0,96880.0,0.0,0.0,0.0,0.0,0.0,0.0,53489,cs,1978
2749,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94456,il,1922
2750,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161231,tl,836
2751,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94456,il,1922
2752,Sfantu Gheorghe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161231,tl,836
2753,Grojdibodu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127224,ot,2804
2754,Municipiul Medias,24796251.0,28875568.0,2587444.0,609823.0,0.0,570324491.0,0.0,2468074.0,3596690.0,143619,sb,58607
2755,Sirna,0.0,0.0,0.0,0.0,0.0,84160.0,0.0,0.0,0.0,135431,ph,4864
2756,Turcinesti,308131.0,1834752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78089,gj,2110
2757,Pojejena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53513,cs,2861
2758,Nanov,41793662.0,1376.0,335312.0,0.0,0.0,0.0,0.0,0.0,0.0,151816,tr,3576
2759,Curatele,0.0,0.0,171921.0,0.0,0.0,0.0,0.0,0.0,0.0,28941,bh,2452
2760,Municipiul Craiova,131223271.0,281776096.0,47691202.0,8855972.0,1576867.0,4455164018.0,6662557.0,41068992.0,2246952896.0,69900,dj,305946
2761,Galda De Jos,527045954.0,1942634.0,9827750.0,0.0,0.0,0.0,0.0,0.0,0.0,4366,ab,4408
2762,Ianca,823838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127251,ot,3693
2763,Blajani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45334,bz,1036
2764,Poroschia,3865569.0,0.0,1429161.0,0.0,17510.0,0.0,0.0,0.0,0.0,151834,tr,4538
2765,Varadia De Mures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12572,ar,1685
2766,Tarnava,2888443.0,0.0,0.0,0.0,0.0,0.0,0.0,2966744.0,0.0,143646,sb,3366
2767,Stelnica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94492,il,1909
2768,Varsag,0.0,0.0,8097576.0,0.0,0.0,0.0,0.0,0.0,0.0,86311,hr,1676
2769,Alunu,10285195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168229,vl,4409
2770,Dobromir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189442.0,0.0,61737,ct,3505
2771,Oras Buhusi,122158567.0,34639568.0,333410.0,75612.0,0.0,0.0,0.0,29588.0,0.0,20778,bc,20838
2772,Ceatalchioi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160047,tl,690
2773,Dridu,0.0,1239769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102703,il,3325
2774,Boldu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45361,bz,2269
2775,Iancu Jianu,399129.0,0.0,19380.0,0.0,0.0,0.0,0.0,0.0,0.0,127288,ot,4342
2776,Municipiul Motru,55775428.0,13306172.0,22879441.0,0.0,0.0,0.0,0.0,221372.0,14301959.0,78141,gj,22945
2777,Municipiul Rosiori De Vede,21059038.0,16979595.0,12011153.0,33078.0,0.0,571672.0,0.0,741018.0,85960.0,151870,tr,32637
2778,Homocea,1418362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176445,vn,7770
2779,Oras Agnita,10541233.0,25852370.0,7426351.0,363330.0,0.0,0.0,0.0,18829984.0,0.0,143682,sb,12078
2780,Voslabeni,0.0,0.0,2790509.0,0.0,0.0,0.0,0.0,0.0,0.0,86339,hr,1989
2781,Suditi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94535,il,2127
2782,Curtuiseni,0.0,1762228.0,158575.0,0.0,0.0,0.0,0.0,0.0,0.0,29001,bh,4003
2783,Prigor,508340.0,0.0,11477030.0,0.0,0.0,0.0,0.0,0.0,0.0,53577,cs,2483
2784,Bozioru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45389,bz,1085
2785,Soimari,0.0,25041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135501,ph,3123
2786,Oras Comanesti,9246016.0,709797.0,276596847.0,0.0,0.0,22732.0,161770.0,2683776.0,52270.0,20821,bc,24059
2787,Icoana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127322,ot,1821
2788,Oras Fierbinti-Targ,250342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102749,il,4643
2789,Ceamurlia De Jos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160092,tl,2507
2790,Zetea,2398534.0,0.0,19537473.0,0.0,0.0,0.0,0.0,31110204.0,0.0,86366,hr,6016
2791,Durnesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37217,bt,4055
2792,Vinga,63531.0,14149436.0,6725.0,0.0,0.0,0.0,0.0,0.0,0.0,12643,ar,6866
2793,Burila Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110946,mh,2102
2794,Oras Videle,6361781.0,0.0,0.0,0.0,0.0,0.0,0.0,5841.0,0.0,151905,tr,11765
2795,Derna,410971.0,2135322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29038,bh,2659
2796,Garliciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61808,ct,1740
2797,Rusii-Munti,401522.0,1157944.0,352665.0,0.0,0.0,0.0,0.0,0.0,0.0,119153,ms,2191
2798,Stefan Voda,56147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94580,cl,2360
2799,Oras Cisnadie,28814754.0,97257945.0,19513395.0,0.0,0.0,199638132.0,12368273.0,7111530.0,711129.0,143735,sb,19335
2800,Amarasti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168309,vl,1812
2801,Jaristea,11467619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176506,vn,4231
2802,Sotrile,0.0,0.0,800544.0,0.0,0.0,0.0,0.0,0.0,0.0,135547,ph,3353
2803,Cerna,3415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160127,tl,3855
2804,Crevenicu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151932,tr,1469
2805,Garbova,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4482,ab,2119
2806,Ghindaresti,0.0,0.0,0.0,88353.0,0.0,0.0,0.0,0.0,0.0,61826,ct,2728
2807,Ramna,0.0,0.0,571068.0,0.0,0.0,0.0,0.0,0.0,0.0,53639,cs,1601
2808,Izbiceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526241.0,0.0,127368,ot,4641
2809,Floresti-Stoenesti,827735.0,0.0,0.0,1105768.0,0.0,0.0,0.0,0.0,0.0,102794,gr,8601
2810,Municipiul Moinesti,13989051.0,8026805.0,55492.0,0.0,0.0,2361309.0,0.0,3064997.0,0.0,20876,bc,24715
2811,Varfurile,242307.0,0.0,1522153.0,0.0,0.0,0.0,0.0,0.0,0.0,12689,ar,2681
2812,Oras Copsa Mica,4562211.0,2335537.0,338294.0,0.0,43529962.0,0.0,0.0,0.0,0.0,143771,sb,6067
2813,Butoiesti,1199128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111006,mh,3247
2814,Oras Flamanzi,4278929.0,0.0,407801.0,0.0,0.0,0.0,0.0,657068.0,0.0,37280,bt,11943
2815,Diosig,0.0,11172877.0,92101.0,0.0,0.0,0.0,0.0,0.0,0.0,29092,bh,7067
2816,Jitia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176551,vn,1647
2817,Madaras,27984356.0,0.0,1577008.0,0.0,0.0,0.0,0.0,0.0,1729963.0,30014,bh,2800
